author_date_unix_timestamp,fix,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix
1450376834.000000,1,1,1,1,0,1,1,57,2,14.000567,12,3,1.071426,3,0,0
1450376844.000000,0,1,1,1,0,2,2,21,4,5.475093,2,9,1.182645,8,1,43.399271
1450376852.000000,0,1,1,1,0,3,6,243,3,9.777454,3,101,1.102276,93,0,0
1450376862.000000,0,1,1,1,0,100,2,745,4,1.819965,13,102,1.549461,94,0,0
1450376878.000000,0,1,1,2,1,10,0,182,4,18.00912,7,103.5,1.032402,96,0,0
1450376886.000000,0,1,6,9,2.785541,123,98,126.111111,5,0.00081,25,109,388.972789,105,0,0
1450376896.000000,0,1,1,1,0,0,2,843,4,0.000394,14,2198,2542.176471,2140,0,0
1450377140.000000,0,1,1,2,0.125658,58,0,8,5,1.803588,3,182.5,1.277225,20,0,0
1450380345.000000,0,1,1,1,0,22,12,329,5,4.049456,42,184,1.246947,109,0,0
1450381778.000000,0,1,1,1,0,27,13,57,5,0.053681,1,185,19.628719,21,0,0
1450387408.000000,0,1,2,3,1.096988,70,2,135.333333,2,23.391767,14,115,1.023943,108,1,0.862257
1450387418.000000,0,1,1,1,0,11,3,148,2,27.120104,3,0,0,0,0,0
1450387427.000000,0,1,1,1,0,0,4,841,4,0.121887,15,2199,9.204349,2141,0,0
1450399095.000000,1,1,1,3,1.235348,23,5,800.333333,4,2.541694,26,19,1.57182,20,1,4.936331
1450399112.000000,0,1,1,1,0,20,3,59,2,22.326215,6,117,1.04479,109,0,0
1450399125.000000,0,1,1,1,0,1,1,574,2,16.133241,11,118,1.061984,110,1,172.957396
1450399142.000000,1,1,2,4,1.202677,33,27,544.25,4,10.354326,24,120.5,1.308202,114,1,160.116759
1450399153.000000,0,1,1,1,0,3,0,3216,4,1.862685,22,0,0,0,0,0
1450399167.000000,0,1,2,2,0.998364,40,2,421,4,5.010139,18,1.5,1.577384,2,1,558.727975
1450400391.000000,0,1,1,1,0,2,5,221,4,0.961319,36,4,2.040237,0,0,0
1450402039.000000,0,1,1,1,0,5,3,317,2,27.289329,3,1,1.036644,1,0,0
1450402048.000000,0,1,1,1,0,3,5,319,2,0.000104,4,2,9601,2,0,0
1450402056.000000,0,1,1,1,0,12,11,28,2,40.812477,2,5,1.024502,1,0,0
1450406016.000000,1,1,1,1,0,1,0,339,5,0.297118,43,186,4.365666,110,0,0
1450416343.000000,0,1,2,2,0.94566,6,5,55.5,5,7.801788,6,11.5,1.468447,11,0,0
1450418383.000000,0,1,1,1,0,12,10,241,3,10.258137,1,0,0,0,0,0
1450432282.000000,0,1,2,5,2.31976,12,24,215,4,11.549745,22,2,0.821324,4,0,0
1450461897.000000,0,1,2,2,1,4,4,879.5,4,12.237824,25,21.5,1.078007,22,1,334.291169
1450461907.000000,1,1,2,2,0.625262,55,9,1028,4,1.267975,27,23.5,1.495906,24,0,0
1450461916.000000,1,1,1,1,0,2,2,3219,4,0.726424,23,25,2.376607,25,0,0
1450461925.000000,1,1,1,1,0,7,3,3219,4,0.000104,24,123,9601,115,0,0
1450478380.000000,0,1,1,1,0,4,2,2185,4,7.978345,18,0,0,0,0,0
1450478389.000000,1,1,2,2,0.721928,4,6,668.5,4,14.545382,16,26.5,1.034935,27,0,0
1450478399.000000,0,1,7,11,2.907547,80,49,144.818182,5,1.175214,38,129,1.233618,126,0,0
1450478407.000000,1,1,2,2,0.996317,41,15,603,4,12.986233,5,0.5,0.519251,1,1,357.26235
1450478608.000000,1,1,2,2,0.923707,120,1,170,5,0.420093,44,187.5,2.190214,112,1,0.096134
1450478901.000000,0,1,1,1,0,26,5,218,4,0.908681,37,189,2.100497,47,0,0
1450486914.000000,1,1,2,2,0.992774,35,5,229.5,5,0.096134,46,190.5,8.801589,114,1,0.034745
1450487806.000000,1,1,1,1,0,5,1,75,4,1.297512,6,192,1.770706,115,0,0
1450489065.000000,0,1,1,2,0.148549,47,0,8.5,5,0.647714,4,193.5,1.771945,23,1,32.158345
1450489916.000000,1,2,2,2,0.225364,38,17,220.5,5,3.560532,47,195.5,1.140773,116,1,1.750972
1450495049.000000,0,1,1,1,0,101,0,0,1,0,0,197,0,24,1,13.944236
1450506543.000000,0,1,2,2,1,2,2,2705,4,0.421186,44,0.5,1.093562,1,0,0
1450509770.000000,0,1,2,4,1.792481,3,3,31.75,5,1.940732,13,14.5,1.38413,15,0,0
1450584852.000000,0,1,1,3,1.58042,17,37,91.333333,5,6.012708,8,199,1.101413,27,0,0
1450608339.000000,0,1,1,1,0,4,4,258,4,1.694815,7,0,0,0,0,0
1450636569.000000,0,1,1,1,0,72,65,1000,4,2.748542,10,5,1.363829,5,0,0
1450637776.000000,0,1,1,1,0,1,29,239,4,1.838831,38,2200,1.543824,14,0,0
1450638977.000000,1,1,2,2,0.995148,57,4,255,5,1.742616,49,201.5,1.433277,118,1,0.025729
1450641200.000000,1,1,1,1,0,6,8,478,5,0.025729,48,203,39.866397,119,0,0
1450666020.000000,0,1,1,1,0,0,1,476,5,0.287269,49,204,4.481064,120,0,0
1450667224.000000,0,1,1,1,0,13,6,475,5,0.013935,50,205,72.760797,121,0,0
1450669569.000000,1,1,1,1,0,43,0,0,1,0,0,206,0,122,1,30.069178
1450669625.000000,0,1,1,1,0,1,2,482,5,0.027789,51,207,36.985006,123,0,0
1450670243.000000,0,1,1,1,0,1,1,481,5,0.007153,52,208,140.805825,124,0,0
1450671440.000000,0,1,2,5,1.785821,581,443,96.2,5,0.002771,53,211,73.180451,129,1,0.008484
1450671811.000000,0,1,2,4,1.886154,9,64,149.25,5,0.004294,57,215.5,122.293801,133,1,9.645613
1450672173.000000,1,1,1,3,1.419556,4,9,172.333333,5,0.00419,6,219,146.856354,136,0,0
1450695024.000000,1,1,1,1,0,1,1,460,2,17.683322,13,0,0,0,0,0
1450733441.000000,0,1,2,2,0.918296,9,0,199,2,25.563819,7,3.5,1.025844,4,0,0
1450733461.000000,0,1,1,1,0,1,1,191,2,26.195995,3,135,1.038174,127,0,0
1450733471.000000,0,1,4,9,2.605245,98,18,325.555556,4,27.858717,26,140,1.010145,136,1,1296.628993
1450733481.000000,1,1,1,1,0,6,0,267,4,3.870208,6,6,1.258384,4,0,0
1450733491.000000,0,2,6,7,2.038932,267,0,1622.142857,5,10.519874,34,148,0.912213,5,1,50.928507
1450733501.000000,0,1,1,1,0,10,8,90,5,0.000116,1,152,8641,143,1,50.928391
1450733513.000000,1,1,1,2,0.918296,9,27,1047,3,21.6739,12,28.5,1.040687,29,1,176.016366
1450733522.000000,0,1,1,2,1,1,1,127.5,2,31.125937,7,1.5,1.024096,2,0,0
1450733533.000000,0,1,2,2,0.828056,46,0,300.5,5,3.552604,11,153.5,1351.070371,145,1,50.928021
1450733544.000000,0,1,1,1,0,1,1,393,4,11.827847,12,155,1.084546,146,0,0
1450733554.000000,0,1,1,2,0.439497,7,4,178,5,15.563519,4,156.5,686.730349,7,0,0
1450807515.000000,1,1,1,1,0,5,1,369,5,1.566458,3,221,1.638383,137,1,0.549329
1450825594.000000,1,2,12,17,2.624166,124,146,1093.764706,5,3.970992,192,2209,1.063186,2157,1,74.709456
1450825607.000000,0,1,5,12,3.089112,172,14,1146.833333,5,9.483194,174,163.5,554.882202,158,1,56.944236
1450825617.000000,0,1,1,1,0,1,1,143,2,1.065914,5,3,1.938162,3,0,0
1450825629.000000,0,1,2,2,0.950956,27,0,340.5,4,23.073692,9,30.5,1.026367,31,0,0
1450825639.000000,0,1,1,2,0.918296,18,0,711,4,6.194543,21,32.5,1.1139,33,1,1.811736
1450835270.000000,0,1,2,2,0.974489,22,10,716,4,13.619722,26,170.5,1.08852,160,0,0
1450835280.000000,0,1,1,1,0,0,13,1076,4,0.000116,20,2218,8641,2158,0,0
1450835289.000000,0,1,1,3,1.1932,71,45,298,4,12.805725,15,173,1.048989,163,1,63.043866
1450835300.000000,0,1,1,1,0,7,3,311,5,0.112187,12,175,9.913649,164,0,0
1450835310.000000,0,1,3,5,2.088131,61,11,381,4,19.944896,19,2221,823.87163,2163,1,0.028148
1450837742.000000,1,1,2,3,1.494919,5,6,232.333333,4,0.028148,16,2225,22.710526,2166,1,141.87338
1450851872.000000,0,1,2,2,1,2,2,987.5,5,5.898877,27,0.5,0.542381,1,0,0
1450853010.000000,1,2,2,3,0.936237,69,48,27,5,8.469815,28,1,0.699463,1,0,0
1450854977.000000,1,1,1,1,0,1,2,373,5,0.549329,4,222,2.820404,138,0,0
1450855526.000000,0,1,1,1,0,5,2,372,5,0.006354,5,223,158.377049,139,0,0
1450858239.000000,0,3,3,3,1.378783,4,3,36.666667,5,3.302816,12,225,1.188931,140,0,0
1450858463.000000,0,2,2,2,0.543564,7,1,40,5,0.032853,23,227.5,16.531898,8,1,0.004329
1450858837.000000,1,1,1,1,0,3,1,53,5,0.004329,9,229,232.016043,9,0,0
1450859511.000000,0,1,4,12,3.511085,19,0,115.166667,5,9.335852,56,235.5,1.033091,152,0,0
1450859526.000000,0,1,1,1,0,8,1,55,5,0.007975,10,242,126.399129,10,1,3.570162
1450859884.000000,0,1,3,4,1.657743,7,2,219.25,5,0.004317,31,244.5,121.643432,156,1,0.003345
1450860173.000000,1,1,2,3,1.556657,7,7,221.666667,5,0.003345,27,248,183.698962,159,1,58.643414
1450860191.000000,0,1,1,1,0,2,3,62,5,0.007697,11,250,130.924812,11,0,0
1450860624.000000,0,2,2,2,0.863121,5,2,47,5,0.015012,28,251.5,37.644562,12,0,0
1450860836.000000,0,1,1,1,0,1,1,62,5,0.002454,13,253,408.54717,13,0,0
1450860928.000000,0,1,1,1,0,0,1,35,5,0.003519,17,254,285.210526,52,0,0
1450866007.000000,1,1,1,1,0,1,1,1152,4,4.486319,14,0,0,0,0,0
1450882213.000000,0,1,1,1,0,1,0,939,4,8.587407,8,1,1.11645,1,0,0
1450897503.000000,1,1,1,1,0,4,4,667,4,7.846319,30,2227,1.127448,2167,0,0
1450897732.000000,0,1,1,1,0,5,0,158,3,15.806157,10,0,0,0,0,0
1450898198.000000,0,1,1,1,0,4,0,34,5,0.431366,18,255,3.318218,53,0,0
1450898635.000000,0,1,1,1,0,2,1,38,5,0.005058,19,256,198.71167,54,0,0
1450900761.000000,1,1,1,1,0,2,2,574,2,5.805972,12,2228,1.172236,2168,0,0
1450901103.000000,0,4,10,47,4.357087,181,52,70.765957,5,9.054264,229,280,1.004895,188,0,0
1450901178.000000,0,2,2,2,0.187176,1,34,52.5,5,7.756424,4,304.5,1.064465,1,0,0
1450981754.000000,0,1,1,1,0,3,0,34,1,47.75088,1,0,0,0,0,0
1450982173.000000,1,1,1,1,0,1,1,641,4,1.811736,12,0,0,0,0,0
1450991502.000000,1,1,1,1,0,2,2,899,2,34.111817,2,0,0,0,0,0
1451014739.000000,0,2,5,11,2.741383,908,0,2750.454545,28,-42.595021,170,11,0.904409,15,0,0
1451071210.000000,1,1,1,2,1,4,4,320,4,18.86827,13,0.5,0.51325,1,0,0
1451130420.000000,1,1,1,1,0,1,1,76,2,8.464213,7,0,0,0,0,0
1451158261.000000,0,4,6,9,2.303939,77,15,103.777778,6,2.46718,95,310,1.114295,192,1,24.413021
1451158505.000000,0,1,1,1,0,4,0,85,6,0.002824,10,315,355.098361,193,0,0
1451158646.000000,0,1,1,1,0,2,2,204,6,0.004456,41,316,225.415584,62,0,0
1451158793.000000,0,1,1,1,0,2,2,204,6,0.001701,42,317,588.755102,63,0,0
1451165149.000000,0,1,1,1,0,1,1,393,4,4.995428,13,0,0,0,0,0
1451167487.000000,1,1,1,1,0,1,1,54,5,3.083148,5,318,1.324344,194,0,0
1451167988.000000,1,2,2,2,0.918296,3,3,50.5,5,3.336256,34,319.5,1.235319,14,0,0
1451169397.000000,0,1,1,1,0,1,1,62,5,0.016308,15,321,62.320085,15,0,0
1451171711.000000,0,1,2,4,1.695439,129,75,68.25,5,1.566019,14,323.5,0.61973,198,1,1.394421
1451171744.000000,0,1,2,2,0.838169,127,0,0,1,0,0,326.5,0,200,1,0.002141
1451171929.000000,1,1,1,4,1.650022,9,3,86,5,0.785437,15,329.5,1.318669,204,0,0
1451172565.000000,0,1,2,2,0.918296,10,2,281.5,6,1.653738,22,332.5,1.310311,206,1,17.577697
1451183072.000000,0,1,2,2,0.439497,10,1,245,6,0.204387,27,334.5,6.334717,208,1,3.728241
1451198433.000000,0,1,3,3,1.442605,17,11,240.666667,6,0.261316,36,337,3.237081,211,1,0.840359
1451222313.000000,1,1,1,1,0,1,1,76,2,1.063576,8,0,0,0,0,0
1451266940.000000,0,1,2,2,0.822404,18,17,135,6,2.513565,16,339.5,1.730053,213,1,16.485394
1451268458.000000,0,1,1,1,0,2,2,183,6,0.017569,14,341,57.916996,214,0,0
1451268805.000000,0,1,1,1,0,1,1,106,6,0.99228,16,342,2.00778,215,1,24.142523
1451269156.000000,1,1,2,3,1.13033,43,1,211.333333,6,1.695502,34,344,42.729521,218,1,0.021806
1451271040.000000,1,1,2,2,0.764205,7,2,286.5,6,0.431082,27,346.5,24.509872,220,0,0
1451283366.000000,0,1,1,1,0,6,1,76,2,0.706632,9,1,2.415164,1,0,0
1451287196.000000,1,1,1,1,0,1,1,315,5,5.230278,13,1,1.191194,1,0,0
1451287832.000000,0,1,2,2,0.869138,17,14,104.5,6,0.769172,19,348.5,1.69705,222,0,0
1451287959.000000,0,1,1,1,0,5,0,204,6,1.494977,43,350,1.668907,65,0,0
1451290239.000000,0,1,1,1,0,2,1,157,6,0.027859,14,351,36.895305,223,1,0.022569
1451292189.000000,1,1,1,2,1,3,3,122.5,6,0.707234,17,352.5,1.712712,225,1,62.694271
1451324663.000000,0,1,1,1,0,4,11,116,2,37.967847,2,6,1.026338,6,0,0
1451325203.000000,0,1,1,1,0,1,1,81,2,0.484225,10,0,0,0,0,0
1451363284.000000,0,1,2,3,0.622984,41,0,145,6,2.138985,19,47,1.416107,27,1,1.006655
1451434774.000000,0,1,1,1,0,4,4,36,6,0.827431,1,49,2.208561,28,1,0.179225
1451435320.000000,0,1,1,1,0,69,0,182,6,1.923194,16,50,1.519968,29,1,0.808704
1451438713.000000,0,1,1,1,0,7,7,251,6,0.039271,17,51,26.464191,30,0,0
1451447964.000000,0,1,1,1,0,13,23,251,6,0.107072,18,52,10.339531,31,1,0.026562
1451448712.000000,0,1,2,2,0.918296,34,17,332,6,0.498704,36,53.5,59.25531,33,1,0.017905
1451450259.000000,1,2,4,5,2.023458,14,13,159.2,6,0.894481,60,57,1.274871,37,1,0.010428
1451451160.000000,1,1,2,2,0.721928,8,7,340,6,0.010428,40,60.5,72.920089,39,1,0.039757
1451454595.000000,1,1,2,2,0.811278,6,2,340.5,6,0.039757,42,62.5,19.864629,41,1,16.811748
1451458471.000000,0,1,1,1,0,14,9,54,5,10.980336,7,18,1.091072,17,0,0
1451463541.000000,0,1,1,1,0,1,0,81,5,13.266493,3,17,1.075378,16,0,0
1451503347.000000,0,1,2,2,0.731463,59,24,64,5,3.836927,3,354.5,1.195505,227,1,60.250312
1451503462.000000,0,1,1,1,0,3,7,254,6,0.56559,23,64,2.768064,42,1,16.246157
1451504043.000000,1,1,1,2,0.084262,95,0,9,5,5.873715,5,356.5,1.085125,43,1,2.397292
1451504590.000000,0,1,3,3,1.314658,291,286,227,6,0.197234,45,66,27.658609,45,0,0
1451505192.000000,1,1,3,3,1.584963,3,3,137.666667,6,3.2449,74,69,1.129544,48,0,0
1451571434.000000,0,1,2,2,0.907166,28,3,265,6,2.777876,35,71.5,1.736278,50,1,12.961157
1451572497.000000,0,1,3,5,1.777317,21,12,165.6,6,2.417051,66,75,17.3324,55,1,12.948854
1451587640.000000,0,1,2,2,0.479832,55,3,74,6,0.087633,15,78.5,3.352803,57,1,19.443356
1451587798.000000,0,1,1,1,0,49,0,0,1,0,0,80,0,7,1,19.441528
1451587976.000000,0,1,1,1,0,2,0,19,5,0.971447,6,81,2.029392,8,0,0
1451590915.000000,0,1,7,7,2.038969,53,53,510.142857,5,22.542171,95,5,1.027874,8,0,0
1451597801.000000,1,1,1,1,0,1,1,1152,4,8.469838,15,0,0,0,0,0
1451695671.000000,0,1,1,1,0,1,0,72,5,9.195521,4,82,1.108749,8,0,0
1451699225.000000,0,3,3,9,2.111395,8,20,68.111111,6,8.13143,33,87,1.036106,59,0,0
1451699831.000000,1,1,1,1,0,4,4,94,6,0.007014,3,92,143.574257,14,1,18.14485
1451711169.000000,1,1,1,2,0.650022,2,4,93,6,0.138241,6,93.5,6.425318,16,0,0
1451763862.000000,0,1,1,1,0,10,1,148,6,2.039606,16,95,1.490291,60,0,0
1451764932.000000,0,1,2,4,1.871534,34,12,185,6,1.673539,54,97.5,1.24313,64,0,0
1451766235.000000,0,1,2,2,0.902393,12,10,288.5,6,0.015081,43,100.5,50.731389,66,0,0
1451767050.000000,0,1,1,1,0,47,0,0,1,0,0,102,0,67,1,0.884074
1451767371.000000,0,1,1,1,0,4,3,163,6,0.013148,19,103,77.056338,68,0,0
1451769059.000000,1,1,2,2,0.650022,6,6,478.5,5,22.586586,37,2.5,1.253569,3,0,0
1451784434.000000,0,1,1,1,0,5,1,157,6,5.69728,16,358,1.175522,228,1,0.020324
1451784765.000000,0,1,1,1,0,4,4,161,6,0.003831,17,359,262.02719,229,1,0.016493
1451785625.000000,0,1,1,1,0,3,2,161,6,0.009954,18,360,101.465116,230,1,0.006539
1451786190.000000,1,1,1,1,0,6,5,162,6,0.006539,19,361,153.920354,231,1,0.005382
1451786655.000000,1,1,1,1,0,1,1,163,6,0.005382,20,362,186.806452,232,0,0
1451793056.000000,0,1,2,2,0.992267,37,21,349,6,1.821094,28,363.5,2.747958,234,1,11.977118
1451793957.000000,0,1,2,2,0.884115,40,3,204,6,1.286811,22,365.5,49.141005,236,1,17.055428
1451794152.000000,0,1,1,1,0,52,16,62,5,10.336215,1,367,1.096747,44,0,0
1451795017.000000,0,2,2,3,0.98446,72,32,39.666667,5,3.452079,6,369,34.359171,238,0,0
1451797354.000000,0,2,4,4,1.402738,51,13,219.75,6,0.03579,35,372.5,17.397493,241,1,11.927373
1451805628.000000,0,1,2,2,0.918296,14,4,109,6,3.106302,28,375.5,1.163912,243,1,0.533553
1451810828.000000,0,1,2,2,0.693966,38,21,288,6,0.329462,48,377.5,4.964988,245,1,0.473588
1451810861.000000,0,1,1,1,0,1,1,77,6,0.156331,2,379,7.396683,246,0,0
1451810891.000000,0,1,1,1,0,1,1,169,6,0.060914,22,380,17.416492,247,1,0.472639
1451810930.000000,0,1,1,1,0,27,13,98,6,0.15713,4,381,7.364172,47,0,0
1451827808.000000,1,1,1,1,0,1,1,393,4,7.669664,14,0,0,0,0,0
1451841662.000000,0,1,3,6,2.423655,95,93,137.5,6,0.558912,66,106.5,1.862481,74,1,47.283588
1451842070.000000,0,1,1,2,0.162326,42,0,10.5,5,1.470451,7,110.5,1.340032,18,1,16.498565
1451843434.000000,1,2,2,2,0.918296,2,1,45,6,0.018148,2,112.5,46.447064,75,0,0
1451851692.000000,0,1,2,4,1.804226,154,76,19,5,2.750547,5,383.5,0.272723,251,1,52.918102
1451851727.000000,1,1,2,2,0.978449,20,9,114,6,0.503096,31,386.5,2.434037,253,0,0
1451851746.000000,1,1,2,2,1,3,1,295.5,6,0.116713,52,388.5,7.426021,255,1,6.427905
1451851764.000000,0,1,1,1,0,6,0,0,1,0,0,390,0,66,0,0
1451852562.000000,0,1,2,2,0.988699,16,0,81.5,5,4.04184,5,391.5,1.185559,257,0,0
1451853164.000000,0,1,1,1,0,2,0,6,1,0.016204,1,393,62.714286,67,0,0
1451859749.000000,0,1,1,1,0,7,6,284,2,44.160972,3,2229,1.022644,2169,0,0
1451885289.000000,1,1,1,1,0,2,4,8,1,0.371817,2,394,3.689494,68,0,0
1451886211.000000,0,1,1,3,1.5,3,5,113.666667,5,27.601281,15,1,0.675398,2,0,0
1451932969.000000,1,1,1,1,0,1,1,784,4,16.835208,3,0,0,0,0,0
1451951224.000000,1,1,2,2,0.918296,3,3,778.5,5,16.495127,16,0.5,0.515156,1,0,0
1451951884.000000,0,1,1,1,0,1,0,690,8,-9.647257,38,2,0.896344,2,0,0
1451958028.000000,0,1,1,1,0,1,1,49,6,1.326319,2,114,1.753966,76,0,0
1451961448.000000,0,1,1,1,0,2,0,172,6,1.269699,23,115,1.787588,77,0,0
1451972872.000000,1,1,2,2,0.811278,4,4,319.5,5,14.444549,30,4.5,1.130409,5,0,0
1451984115.000000,1,1,2,2,1,4,4,1091.5,8,-8.970654,41,3.5,0.918896,4,0,0
1451998778.000000,1,1,1,1,0,4,2,76,4,24.768137,6,0,0,0,0,0
1452003289.000000,0,1,1,1,0,5,3,174,6,0.484271,24,116,3.06496,78,0,0
1452014775.000000,0,1,1,1,0,8,0,46,2,32.782326,3,1,1.030504,1,0,0
1452024364.000000,0,1,5,62,5.628957,0,27888,449.806452,2,57.019776,72,33.5,1.001298,61,0,0
1452030346.000000,0,1,1,1,0,1,1,667,5,3.024155,33,0,0,0,0,0
1452031527.000000,0,3,46,171,5.218882,6171,2292,487.438596,5,25.872426,878,261,1.001464,12,1,7.721354
1452052218.000000,0,1,1,1,0,8,4,428,6,-0.082234,32,118,-11.16045,80,0,0
1452059152.000000,0,1,1,2,0.977418,26,8,93.5,6,2.517245,17,119.5,1.297945,82,1,44.766343
1452059323.000000,0,1,1,1,0,9,2,421,6,2.402512,31,117,1.416231,79,1,44.764363
1452085760.000000,0,1,2,3,1.130847,27,32,1566.333333,5,5.280042,54,4,1.573997,5,0,0
1452086453.000000,0,1,1,1,0,12,0,795,5,0.008021,12,6,125.675325,6,0,0
1452113453.000000,0,1,2,2,0.721928,10,10,1749.5,5,23.708941,33,347.5,1.021161,330,0,0
1452113463.000000,1,1,1,1,0,1,5,475,5,0.948333,6,56,2.054482,56,0,0
1452113472.000000,0,1,2,10,2.834941,409,221,111.4,6,4.804624,24,8.5,1.227524,13,1,62.158634
1452113488.000000,0,1,2,4,1.921928,3,2,268,6,31.626444,14,15.5,1.012845,17,0,0
1452113498.000000,0,1,2,2,1,3,3,75.5,6,23.549091,6,18.5,1.021232,19,0,0
1452113506.000000,0,1,6,8,2.855389,9,3,181.625,6,41.210754,24,23.5,1.007261,27,0,0
1452113517.000000,1,1,1,2,0.708836,29,2,1084,5,10.437726,28,349.5,1.107719,332,0,0
1452113525.000000,0,2,2,3,0.967637,68,37,535,5,40.883071,7,352,1.35934,333,0,0
1452113542.000000,0,1,1,1,0,0,4,854,6,0.00081,19,354,1235.285714,334,0,0
1452113550.000000,0,1,5,23,3.078123,229,79,356,6,18.367423,100,366,1.006767,357,1,1.241134
1452113557.000000,0,1,1,1,0,7,1,290,5,3.987245,6,0,0,0,1,1.023484
1452113566.000000,0,1,1,1,0,8,8,553,5,0.949525,13,378,2.053158,358,0,0
1452113582.000000,1,1,1,2,0.970951,4,1,61,6,23.550064,4,2230.5,393.737888,2171,0,0
1452113590.000000,0,1,5,10,2.999581,12,3,151.1,6,27.042306,41,32.5,1.115525,37,0,0
1452113608.000000,0,1,2,3,0.905587,13,2,229.333333,6,15.699888,6,39,1.021232,40,0,0
1452113616.000000,0,1,1,11,3.459432,11,0,407.545455,4,37.542537,38,46,1.006571,51,0,0
1452113625.000000,0,1,13,25,4.643856,25,0,203.56,5,37.059706,77,64,1.003354,76,0,0
1452113634.000000,0,1,1,1,0,47,11,932,5,0.950313,5,57,2.052285,57,0,0
1452113643.000000,0,1,2,2,0.923984,174,56,238.5,3,39.008316,8,2232.5,1.017025,2173,0,0
1452113661.000000,0,1,5,22,3.05653,79,228,377,6,0.001285,116,389.5,131.584056,380,1,1.022488
1452113670.000000,1,1,2,2,0.366578,55,2,780.5,5,0.950729,19,401.5,1.788868,382,1,31.355741
1452113678.000000,0,1,1,8,2.18838,36,13,83.75,5,38.184099,20,80.5,1.008543,84,1,0.000174
1452113685.000000,0,1,2,3,1.312431,12,7,186.333333,6,29.757045,13,404,1201.010811,385,0,0
1452113693.000000,1,1,1,1,0,12,11,36,5,0.000174,3,85,5761,85,0,0
1452113702.000000,0,1,1,8,3,8,0,404.25,6,17.744802,32,89.5,264.426978,93,0,0
1452113710.000000,1,1,3,7,1.888795,61,15,631,5,15.996862,86,409,1.17627,392,0,0
1452113718.000000,0,1,2,2,1,2,0,297.5,3,0.000868,10,2234.5,865,2175,0,0
1452113741.000000,0,1,1,2,0.899744,10,9,711,5,24.544659,27,413.5,1394.558573,394,0,0
1452113749.000000,0,1,2,5,2.00359,70,50,513,6,6.184255,18,36,390.787372,38,1,20.051667
1452113759.000000,1,1,1,1,0,3,0,210,3,0.000475,4,2236,2108.317073,2176,0,0
1452113768.000000,0,1,1,1,0,5,4,124,4,25.57838,4,65,1.039096,3,0,0
1452118104.000000,0,1,5,7,1.914727,749,0,1564.571429,6,0.293843,60,418,6.8244,401,1,5.748669
1452118124.000000,0,1,1,2,1,28,0,34.5,6,0.050637,2,2237.5,15.811429,2178,0,0
1452118132.000000,0,1,3,9,2.14625,755,756,211.111111,6,18.28724,33,2243,1.008531,2187,0,0
1452118158.000000,1,1,3,6,1.716544,91,19,1122.5,5,6.15939,103,2.5,1.011144,5,1,315.121481
1452125371.000000,1,1,2,7,2.483459,16,16,1878,6,17.887169,67,9,1.018138,12,0,0
1452128593.000000,0,1,1,1,0,6,7,97,5,0.171898,7,422,6.817398,402,0,0
1452128601.000000,0,1,1,2,0.976021,6,16,163,5,0.64761,10,66.5,1.831056,5,0,0
1452128628.000000,1,1,1,1,0,2,2,61,4,25.75037,3,68,1.038834,6,0,0
1452128642.000000,0,1,4,4,1.687976,36,3,390.25,6,25.974028,34,424.5,3.06463,406,0,0
1452128652.000000,0,1,1,1,0,17,10,122,5,0.00059,6,69,1695.117647,7,0,0
1452128673.000000,0,1,15,29,3.546665,233,98,43.344828,5,24.074072,49,441,1.005255,435,0,0
1452133502.000000,0,1,1,1,0,1,1,481,5,1.859144,13,1,1.537882,1,0,0
1452148708.000000,0,1,2,3,1.557432,28,10,168.333333,6,7.311362,14,396,1.115177,260,0,0
1452149686.000000,0,1,2,2,0.999142,25,4,57.5,6,8.949896,14,398.5,1.17292,262,0,0
1452150348.000000,0,1,3,3,1.298721,26,2,81.666667,6,8.46137,24,401,1.062371,265,1,52.736852
1452150507.000000,0,1,1,1,0,7,2,432,6,1.137604,33,403,1.87904,266,0,0
1452151715.000000,0,1,1,1,0,1,1,437,6,0.013981,34,404,72.523179,267,0,0
1452181523.000000,0,1,7,12,2.927706,385,38,943.5,6,12.055505,80,3715.5,1.015094,3295,1,20.256076
1452181531.000000,0,1,2,2,0.066344,183,71,5451,5,14.309745,6,456.5,1.036069,437,0,0
1452181539.000000,0,1,1,1,0,1,1,1,5,0.000093,5,458,10801,438,0,0
1452181547.000000,1,1,1,1,0,834,346,402,1,20.887986,1,8,1.047874,8,0,0
1452181562.000000,0,1,1,1,0,3,1,163,2,47.88566,3,1,1.020883,1,0,0
1452195137.000000,0,1,1,1,0,1,1,437,6,0.502569,35,405,2.989775,268,0,0
1452195337.000000,0,1,1,1,0,5,3,437,6,0.002315,36,406,433,269,0,0
1452201852.000000,0,1,1,27,4.493133,31,5,268.592593,6,37.894918,107,107,1.003617,120,1,750.005602
1452201862.000000,0,1,9,25,4.426308,27,4,223.8,7,30.473859,90,133,1.006126,145,1,230.257928
1452201871.000000,0,1,2,24,4.584963,24,0,254.166667,6,28.594998,94,157.5,1.003849,169,0,0
1452201880.000000,0,1,1,14,3.70282,15,1,222.428571,6,18.96573,54,176.5,1.007139,183,0,0
1452201900.000000,1,1,1,1,0,1,0,94,5,0.847535,3,459,2.179893,439,0,0
1452201916.000000,0,1,2,2,1,2,2,5507,5,0.235891,9,460.5,4.179848,441,0,0
